"","site_no","wt_year","Annual_Discharge","t_mean","pcp"
"80","15072000",2005,450.183835616438,0.619416406502325,1.56240120033423
"81","15072000",2006,477.34,-0.162078757335743,1.26379297673702
"82","15072000",2007,467.657534246575,-0.507345861941577,1.18163228531678
"83","15072000",2008,453.502459016393,-0.850167058284084,0.314136251807213
"84","15072000",2009,387.944109589041,-0.23071272596717,-0.0279865016539897
"85","15072000",2010,391.289315068493,0.754934910188118,-2.05666261414687
"86","15072000",2011,514.115890410959,-0.29485373745362,1.30241972704728
"87","15072000",2012,467.735245901639,-0.306083254391949,0.380048101147015
"88","15072000",2013,367.679726027397,0.579284936934709,-2.06389935314655
"89","15085100",1984,44.3434426229508,0.0386715350258688,-0.399719514076908
"90","15085100",1985,39.7679452054794,-0.736686771839029,-0.363074091697732
"91","15085100",1986,35.4693150684932,-0.704007982690301,-1.05044468007982
"92","15085100",1987,55.0476712328767,0.473794705441429,1.30656781035165
"93","15085100",1988,51.8510928961749,0.0025464164920983,1.08253898459176
"94","15085100",1989,37.418904109589,0.170654899647666,-1.41189523426195
"95","15085100",1990,40.9487671232877,0.525819730531011,-0.333340543136001
"96","15085100",1991,52.2449315068493,-0.961117906599409,0.204799555117885
"97","15085100",1992,58.2609289617486,0.43265144702875,1.64749779539804
"98","15085100",1993,43.8692602739726,0.295631755039924,-0.924941497668624
"99","15085100",1994,46.8109589041096,0.456682500015531,0.22560986119012
"100","15085100",1995,38.9561643835616,0.365989085804258,-1.67767589055002
"101","15085100",1996,47.0106557377049,-0.505284312595095,-0.607691603526473
"102","15085100",1997,46.998904109589,-0.0384870998354421,-0.352139977241555
"103","15085100",1998,48.9734246575342,0.104213135213488,-0.553445664669076
"104","15085100",1999,59.1660273972603,-0.623317657142049,0.363732260838151
"105","15085100",2000,63.0390710382514,-0.221728189641403,1.23128472007811
"106","15085100",2001,57.9408219178082,-0.168726944157647,0.885923864816626
"107","15085100",2002,42.3380273972603,-0.648426891097592,-0.396590458974242
"108","15085100",2003,51.207095890411,0.886212176850274,-0.191122887159387
"109","15085100",2004,43.4898907103825,0.958418445558184,0.142989647760987
"110","15085100",2005,41.7174794520548,0.743786470861071,0.554099721089005
"111","15085100",2006,45.9724109589041,-0.0820406508735481,0.850474975878994
"112","15085100",2007,53.374301369863,-0.338643457223143,0.530655058597525
"113","15085100",2008,50.6919398907104,-0.815782136697735,-0.0269411580016214
"114","15085100",2009,46.8592054794521,-0.131253419547445,-0.647735543673237
"115","15085100",2010,58.7243835616438,0.650756450266474,-1.28230296336114
"116","15085100",2011,53.9262739726027,-0.269853465983437,1.1342514578253
"117","15085100",2012,50.8363114754098,-0.425674130622711,0.932794295127193
"118","15085100",2013,35.91,0.565202262769971,-0.874158300583561
"119","15238648",1985,62.7156164383562,-0.305196799493084,-0.238465586304665
"120","15238648",1986,16.1245479452055,-0.51381344612067,-0.7623389651378
"121","15238648",1987,55.2585205479452,0.969964372459799,1.86346287131309
"122","15238648",1988,8.43825136612022,0.358266504947096,1.06114445726077
"123","15238648",1989,96.8490684931507,-0.517047745641321,-0.731430926918983
"124","15238648",1990,31.8309589041096,-0.34147546455885,-0.307569254438083
"125","15238648",1991,1.07104109589041,-0.735925687011332,-0.73417862902085
